Gender,Country,Occupation,self_employed,family_history,treatment,Days_Indoors,Growing_Stress,Changes_Habits,Mental_Health_History,Mood_Swings,Coping_Struggles,Work_Interest,Social_Weakness
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,South Africa,Corporate,Yes,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Sweden,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Sweden,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,Yes,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,Yes,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Australia,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,New Zealand,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Australia,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Netherlands,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Australia,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,India,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,Yes,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,Yes,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,Yes,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Canada,Corporate,Yes,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Belgium,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Ireland,Corporate,No,No,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,No,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,Ireland,Corporate,No,Yes,No,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United Kingdom,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Corporate,No,Yes,Yes,1-14 days,No,No,Yes,High,Yes,Yes,Yes
Female,United States,Student,,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Poland,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Australia,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,South Africa,Student,Yes,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Sweden,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Sweden,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,Yes,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,Yes,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Australia,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,New Zealand,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Australia,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Netherlands,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Australia,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,India,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,Yes,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,Yes,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,Yes,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Canada,Student,Yes,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Belgium,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Ireland,Student,No,No,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,No,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,Ireland,Student,No,Yes,No,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United Kingdom,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Student,No,Yes,Yes,More than 2 months,Maybe,Maybe,Yes,High,No,Maybe,Yes
Female,United States,Housewife,,No,Yes,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,,Yes,Yes,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,,Yes,Yes,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,No,Yes,Yes,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,No,Yes,Yes,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,Poland,Housewife,No,No,Yes,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,Australia,Housewife,No,Yes,Yes,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,No,No,No,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,No,No,No,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,No,No,No,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,No,Yes,No,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,No,No,No,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
Female,United States,Housewife,No,No,No,Go out Every day,Maybe,Yes,No,Low,Yes,Maybe,No
